member,period_end,prior_breadth,breadth,n_added,retained_fraction,displacement_portfolio,displacement,null_displacement_mean,null_displacement_p05,delta_vs_null
Uruguay,2004,8,8,2,0.75,0.14653846153846153,0.5861538461538461,0.6358056227747911,0.4998432601880878,-0.049651776620945
WMO,2004,3,1,0,1.0,0.0,,,,
ASOC,2005,12,13,2,0.8461538461538461,0.08019230769230769,0.52125,0.5872635908302758,0.4999375,-0.0660135908302758
ATS,2005,1,8,7,0.125,0.6215703414232825,0.7103661044837514,0.7751767611432018,0.7081462654992067,-0.0648106566594504
Argentina,2005,8,9,2,0.7777777777777778,0.11531986531986532,0.5189393939393939,0.5985709204644062,0.46875,-0.07963152652501226
Australia,2005,11,13,4,0.6923076923076923,0.14846153846153845,0.4825,0.5643642886661886,0.47838985934664247,-0.08186428866618861
Belgium,2005,4,5,1,0.8,0.10909090909090909,0.5454545454545454,0.66355718274466,0.48,-0.11810263729011461
Brazil,2005,3,5,2,0.6,0.22575757575757574,0.5643939393939393,0.6413966198988638,0.4746875,-0.07700268050492443
Bulgaria,2005,3,3,0,1.0,0.0,,,,
CCAMLR,2005,3,3,0,1.0,0.0,,,,
COMNAP,2005,7,10,3,0.7,0.17284090909090907,0.5761363636363636,0.6115190151467454,0.5287878787878788,-0.03538265151038189
Chile,2005,11,13,3,0.7692307692307693,0.11932938856015779,0.5170940170940171,0.6090683352285533,0.49669871794871795,-0.09197431813453616
China,2005,5,7,2,0.7142857142857143,0.16207792207792207,0.5672727272727273,0.6645564839150032,0.536833855799373,-0.09728375664227595
Czechia,2005,4,4,0,1.0,0.0,,,,
Ecuador,2005,1,3,2,0.3333333333333333,0.4166666666666667,0.625,0.7918742263483644,0.5833333333333334,-0.16687422634836435
Estonia,2005,3,3,0,1.0,0.0,,,,
Finland,2005,5,5,0,1.0,0.0,,,,
France,2005,8,9,1,0.8888888888888888,0.06666666666666667,0.6,0.6050161040531477,0.4375,-0.005016104053147674
Germany,2005,11,12,2,0.8333333333333334,0.09411421911421909,0.5646853146853146,0.5962066552700174,0.48320512820512823,-0.031521340584702795
Greece,2005,1,1,0,1.0,0.0,,,,
IAATO,2005,5,7,3,0.5714285714285714,0.27056277056277056,0.6313131313131314,0.6358105246567721,0.5451212121212121,-0.004497393343640743
IHO,2005,2,3,1,0.6666666666666666,0.22222222222222224,0.6666666666666667,0.6752044189254396,0.5431818181818182,-0.008537752258772846
IUCN,2005,3,4,1,0.75,0.1625,0.65,0.6891965030681216,0.5454545454545454,-0.03919650306812161
India,2005,6,7,2,0.7142857142857143,0.15142857142857144,0.53,0.6405780097058114,0.5099310344827587,-0.11057800970581133
Italy,2005,8,9,2,0.7777777777777778,0.11613984674329503,0.5226293103448276,0.6240949639341032,0.5034965034965035,-0.10146565358927562
Japan,2005,8,8,1,0.875,0.0625,0.5,0.6437509193983838,0.4545454545454546,-0.1437509193983838
Korea (ROK),2005,5,5,0,1.0,0.0,,,,
Netherlands,2005,5,6,1,0.8333333333333334,0.08,0.48,0.6743040004704559,0.4787272727272727,-0.19430400047045593
New Zealand,2005,12,10,0,1.0,0.0,,,,
Norway,2005,9,10,1,0.9,0.06999999999999999,0.7,0.617167818305409,0.4375,0.08283218169459095
Peru,2005,6,7,1,0.8571428571428571,0.07142857142857142,0.5,0.6541200830022972,0.48,-0.15412008300229718
Poland,2005,7,7,0,1.0,0.0,,,,
Romania,2005,3,4,1,0.75,0.11206896551724138,0.4482758620689655,0.6814139478337754,0.4784137931034483,-0.23313808576480988
Russian Federation,2005,11,11,0,1.0,0.0,,,,
SCAR,2005,10,10,0,1.0,0.0,,,,
South Africa,2005,6,7,2,0.7142857142857143,0.16033966033966032,0.5611888111888111,0.6329522847841814,0.5153736888111888,-0.07176347359537028
Spain,2005,8,9,1,0.8888888888888888,0.06565656565656565,0.5909090909090908,0.5783303387028793,0.4375,0.012578752206211519
Sweden,2005,5,9,4,0.5555555555555556,0.25564879564879567,0.5752097902097902,0.6497068253191478,0.573916083916084,-0.07449703510935757
UNEP,2005,3,4,1,0.75,0.17105263157894737,0.6842105263157895,0.6495158790850621,0.5263157894736843,0.03469464723072735
Ukraine,2005,3,4,1,0.75,0.20454545454545453,0.8181818181818181,0.6964989912386464,0.4482758620689655,0.12168282694317167
United Kingdom,2005,14,17,3,0.8235294117647058,0.1017156862745098,0.576388888888889,0.5757965530262691,0.479553492484527,0.0005923358626198638
United States,2005,7,9,2,0.7777777777777778,0.1385233918128655,0.6233552631578947,0.6102034881747109,0.4974147727272727,0.013151774983183762
Uruguay,2005,8,8,2,0.75,0.1346153846153846,0.5384615384615384,0.6059487023752109,0.47825,-0.06748716391367249
WMO,2005,1,1,0,1.0,0.0,,,,
ASOC,2006,13,13,2,0.8461538461538461,0.09076923076923077,0.59,0.5796726031341617,0.5085077751196172,0.010327396865838279
ATS,2006,8,9,1,0.8888888888888888,0.04861111111111111,0.4375,0.637902816715952,0.4482758620689655,-0.20040281671595195
Argentina,2006,9,12,5,0.5833333333333334,0.23303571428571426,0.5592857142857143,0.5942915613115399,0.526822192513369,-0.035005847025825654
Australia,2006,13,14,2,0.8571428571428571,0.07738095238095237,0.5416666666666666,0.5718781645381237,0.4686875,-0.03021149787145705
Belgium,2006,5,7,2,0.7142857142857143,0.18215994531784002,0.6375598086124401,0.65695513530987,0.5127272727272727,-0.019395326697429938
Brazil,2006,5,5,1,0.8,0.0875,0.4375,0.6265466612410577,0.4375,-0.18904666124105773
Bulgaria,2006,3,3,0,1.0,0.0,,,,
CCAMLR,2006,3,3,0,1.0,0.0,,,,
COMNAP,2006,10,12,2,0.8333333333333334,0.09053030303030303,0.5431818181818182,0.6019088029415248,0.4977272727272727,-0.05872698475970661
Chile,2006,13,13,1,0.9230769230769231,0.04545454545454545,0.5909090909090908,0.6093872852806423,0.4375,-0.018478194371551515
China,2006,7,8,1,0.875,0.08499999999999999,0.6799999999999999,0.6555047781761671,0.48,0.02449522182383279
Czechia,2006,4,4,0,1.0,0.0,,,,
Ecuador,2006,3,4,1,0.75,0.14473684210526316,0.5789473684210527,0.6990677591918064,0.4826206896551724,-0.12012039077075376
Estonia,2006,3,3,0,1.0,0.0,,,,
Finland,2006,5,5,0,1.0,0.0,,,,
France,2006,9,11,3,0.7272727272727273,0.17217630853994492,0.6313131313131314,0.5967208541993279,0.49709632034632034,0.03459227711380353
Germany,2006,12,11,1,0.9090909090909091,0.04363636363636363,0.48,0.5849372959303486,0.4482758620689655,-0.10493729593034862
Greece,2006,1,1,0,1.0,0.0,,,,
IAATO,2006,7,6,0,1.0,0.0,,,,
IHO,2006,3,4,1,0.75,0.20833333333333334,0.8333333333333334,0.642361859537388,0.5,0.19097147379594537
IUCN,2006,4,4,0,1.0,0.0,,,,
India,2006,7,8,1,0.875,0.07386363636363635,0.5909090909090908,0.6438493722475346,0.3846153846153846,-0.05294028133844375
Italy,2006,9,10,1,0.9,0.05454545454545454,0.5454545454545454,0.626666774182545,0.4375,-0.0812122287279996
Japan,2006,8,8,1,0.875,0.05681818181818182,0.4545454545454546,0.6622802076557655,0.4545454545454546,-0.20773475311031087
Korea (ROK),2006,5,7,2,0.7142857142857143,0.16418875242404654,0.5746606334841629,0.6589784599137206,0.5207532051282051,-0.08431782642955776
Netherlands,2006,6,6,0,1.0,0.0,,,,
New Zealand,2006,10,12,3,0.75,0.13483187134502925,0.539327485380117,0.6004322020759153,0.5295522533022532,-0.06110471669579831
Norway,2006,10,11,2,0.8181818181818182,0.11305361305361306,0.6217948717948718,0.601556467273652,0.49686520376175547,0.020238404521219833
Peru,2006,7,6,1,0.8333333333333334,0.09649122807017545,0.5789473684210527,0.64623334306347,0.48,-0.06728597464241737
Poland,2006,7,7,1,0.8571428571428571,0.0625,0.4375,0.6099494242826139,0.4375,-0.1724494242826139
Romania,2006,4,5,2,0.6,0.20800000000000002,0.52,0.6892012820512821,0.5585000000000001,-0.16920128205128204
Russian Federation,2006,11,12,3,0.75,0.1226447163947164,0.4905788655788656,0.6033596938174751,0.5124198717948718,-0.11278082823860952
SCAR,2006,10,10,1,0.9,0.05909090909090908,0.5909090909090908,0.6042575295358711,0.4375,-0.013348438626780257
South Africa,2006,7,8,1,0.875,0.06,0.48,0.6219138350071158,0.4787272727272727,-0.14191383500711585
Spain,2006,9,9,0,1.0,0.0,,,,
Sweden,2006,9,8,0,1.0,0.0,,,,
UNEP,2006,4,4,0,1.0,0.0,,,,
Ukraine,2006,4,5,1,0.8,0.096,0.48,0.6510922735310666,0.4545454545454546,-0.1710922735310666
United Kingdom,2006,17,16,2,0.875,0.0698051948051948,0.5584415584415584,0.5706145747204411,0.46139903846153846,-0.012173016278882676
United States,2006,9,8,1,0.875,0.06578947368421054,0.5263157894736843,0.602690050124306,0.4375,-0.0763742606506217
Uruguay,2006,8,9,2,0.7777777777777778,0.13383838383838384,0.6022727272727273,0.6157219777349087,0.5139317578972752,-0.013449250462181372
WMO,2006,1,1,0,1.0,0.0,,,,
ASOC,2007,13,13,2,0.8461538461538461,0.07823426573426574,0.5085227272727273,0.5800701162041225,0.5080357142857143,-0.07154738893139523
ATS,2007,9,9,0,1.0,0.0,,,,
Argentina,2007,12,11,1,0.9090909090909091,0.05844155844155843,0.6428571428571428,0.5947885916412685,0.4375,0.04806855121587428
Australia,2007,14,14,1,0.9285714285714286,0.03125,0.4375,0.556642910401758,0.4,-0.11914291040175795
Belarus,2007,1,2,1,0.5,0.35416666666666663,0.7083333333333333,0.7851102884846907,0.64,-0.0767769551513574
Belgium,2007,7,9,2,0.7777777777777778,0.11898989898989898,0.5354545454545454,0.632386511782984,0.531110576923077,-0.09693196632843859
Brazil,2007,5,6,1,0.8333333333333334,0.09027777777777779,0.5416666666666667,0.6121403635157945,0.4348557692307693,-0.07047369684912774
Bulgaria,2007,3,1,0,1.0,0.0,,,,
CCAMLR,2007,3,2,0,1.0,0.0,,,,
COMNAP,2007,12,13,2,0.8461538461538461,0.07888111888111887,0.5127272727272727,0.5914716187054823,0.5127272727272727,-0.07874434597820956
Canada,2007,1,1,0,1.0,0.0,,,,
Chile,2007,13,11,2,0.8181818181818182,0.09762396694214875,0.5369318181818181,0.6029110277948894,0.47363793103448276,-0.06597920961307124
China,2007,8,8,1,0.875,0.0546875,0.4375,0.6355044468653654,0.4666666666666667,-0.19800444686536545
Czechia,2007,4,4,0,1.0,0.0,,,,
Ecuador,2007,4,7,3,0.5714285714285714,0.24416666666666667,0.5697222222222222,0.6451114874985993,0.5160605457760631,-0.07538926527637702
Estonia,2007,3,2,0,1.0,0.0,,,,
Finland,2007,5,6,2,0.6666666666666666,0.17191142191142192,0.5157342657342657,0.6459812111716616,0.5227272727272727,-0.1302469454373959
France,2007,11,13,2,0.8461538461538461,0.07538461538461538,0.49,0.5815746994173844,0.5105411140583554,-0.09157469941738439
Germany,2007,11,12,3,0.75,0.14236263736263735,0.5694505494505494,0.5944673503061434,0.501641404572439,-0.02501680085559399
Greece,2007,1,1,0,1.0,0.0,,,,
IAATO,2007,6,8,2,0.75,0.16060371517027863,0.6424148606811145,0.6641436992133314,0.5431818181818182,-0.021728838532216854
IHO,2007,4,5,1,0.8,0.09,0.44999999999999996,0.6326508489570997,0.4545454545454546,-0.1826508489570997
IPY-IPO,2007,1,1,0,1.0,0.0,,,,
IUCN,2007,4,4,0,1.0,0.0,,,,
India,2007,8,9,1,0.8888888888888888,0.0625,0.5625,0.6299712065313605,0.4348557692307693,-0.06747120653136052
Italy,2007,10,11,1,0.9090909090909091,0.04075235109717868,0.4482758620689655,0.610676123090905,0.4375,-0.1624002610219395
Japan,2007,8,8,0,1.0,0.0,,,,
Korea (ROK),2007,7,7,0,1.0,0.0,,,,
Netherlands,2007,6,8,2,0.75,0.15886363636363635,0.6354545454545454,0.6716939018047537,0.5380384615384616,-0.03623935635020836
New Zealand,2007,12,17,5,0.7058823529411765,0.17721861471861472,0.60254329004329,0.580326971629399,0.5188859180035652,0.022216318413891045
Norway,2007,11,13,3,0.7692307692307693,0.14140667025282408,0.6127622377622377,0.6009023940400527,0.5082200486295314,0.01185984372218496
Peru,2007,6,8,2,0.75,0.14423076923076922,0.5769230769230769,0.6279471707512089,0.4827443181818181,-0.051024093828132
Poland,2007,7,4,1,0.75,0.12,0.48,0.6346474348926935,0.4348557692307693,-0.1546474348926935
Romania,2007,5,6,2,0.6666666666666666,0.17992424242424243,0.5397727272727273,0.6608660482212888,0.5364214190981432,-0.12109332094856151
Russian Federation,2007,12,12,3,0.75,0.137531328320802,0.550125313283208,0.603476293605301,0.5188552036199096,-0.053350980322092956
SCAR,2007,10,9,1,0.8888888888888888,0.04861111111111111,0.4375,0.5825740096110785,0.4375,-0.14507400961107852
South Africa,2007,8,9,1,0.8888888888888888,0.05555555555555555,0.5,0.6178208148933554,0.4545454545454546,-0.11782081489335539
Spain,2007,9,9,0,1.0,0.0,,,,
Sweden,2007,8,10,2,0.8,0.12142857142857144,0.6071428571428572,0.6076424227597516,0.5051185344827587,-0.0004995656168943485
UNEP,2007,4,6,2,0.6666666666666666,0.22252747252747251,0.6675824175824175,0.6289324670569814,0.53125,0.03864995052543618
Ukraine,2007,5,5,0,1.0,0.0,,,,
United Kingdom,2007,16,18,3,0.8333333333333334,0.08238636363636363,0.4943181818181818,0.5588306591528941,0.47245075757575755,-0.06451247733471227
United States,2007,8,8,1,0.875,0.08653846153846154,0.6923076923076923,0.5769339142704029,0.4375,0.11537377803728943
Uruguay,2007,9,10,1,0.9,0.0625,0.625,0.6282109845840789,0.5,-0.0032109845840788687
ACAP,2008,1,1,0,1.0,0.0,,,,
ASOC,2008,13,15,2,0.8666666666666667,0.07139393939393938,0.5354545454545454,0.5734917833187683,0.5,-0.03803723786422286
ATS,2008,9,9,0,1.0,0.0,,,,
Argentina,2008,11,11,1,0.9090909090909091,0.052631578947368425,0.5789473684210527,0.5831865966917144,0.38413461538461535,-0.004239228270661699
Australia,2008,14,14,2,0.8571428571428571,0.06999999999999999,0.49,0.5729052100085334,0.4732142857142857,-0.08290521000853346
Belarus,2008,2,2,0,1.0,0.0,,,,
Belgium,2008,9,10,1,0.9,0.05769230769230769,0.5769230769230769,0.6221182790271186,0.4482758620689655,-0.04519520210404171
Brazil,2008,6,7,2,0.7142857142857143,0.1875,0.65625,0.6256681933727193,0.48772945804195805,0.030581806627280717
Bulgaria,2008,1,2,2,0.0,0.75,0.75,0.7298775118559601,0.5454545454545454,0.02012248814403994
CCAMLR,2008,2,2,0,1.0,0.0,,,,
COMNAP,2008,13,13,1,0.9230769230769231,0.04307692307692308,0.56,0.5851532842580003,0.499,-0.02515328425800023
Canada,2008,1,1,0,1.0,0.0,,,,
Chile,2008,11,11,1,0.9090909090909091,0.04132231404958678,0.4545454545454546,0.6102819370609285,0.4545454545454546,-0.1557364825154739
China,2008,8,10,3,0.7,0.16691666666666669,0.5563888888888889,0.6116168975623323,0.5108437826541274,-0.05522800867344335
Czechia,2008,4,5,1,0.8,0.1,0.5,0.6722275862068966,0.5,-0.1722275862068966
Ecuador,2008,7,8,2,0.75,0.138125,0.5525,0.6248814801497745,0.49105113636363634,-0.07238148014977452
Estonia,2008,2,1,0,1.0,0.0,,,,
Finland,2008,6,5,0,1.0,0.0,,,,
France,2008,13,12,0,1.0,0.0,,,,
Germany,2008,12,12,1,0.9166666666666666,0.05263157894736842,0.631578947368421,0.5761379035407139,0.4375,0.05544104382770709
IAATO,2008,8,8,1,0.875,0.07954545454545454,0.6363636363636364,0.6106761794358744,0.44999999999999996,0.025687456927761976
IHO,2008,5,4,0,1.0,0.0,,,,
IPY-IPO,2008,1,1,0,1.0,0.0,,,,
IUCN,2008,4,3,0,1.0,0.0,,,,
India,2008,9,10,2,0.8,0.10625,0.53125,0.635010115184849,0.5025934410417169,-0.10376011518484896
Italy,2008,11,6,0,1.0,0.0,,,,
Japan,2008,8,8,0,1.0,0.0,,,,
Korea (ROK),2008,7,7,0,1.0,0.0,,,,
Netherlands,2008,8,7,0,1.0,0.0,,,,
New Zealand,2008,17,16,3,0.8125,0.10542582417582418,0.5622710622710622,0.5432373525043217,0.47915064102564103,0.01903370976674046
Norway,2008,13,13,1,0.9230769230769231,0.04195804195804195,0.5454545454545454,0.6122496611452614,0.4787272727272727,-0.06679511569071594
Peru,2008,8,8,0,1.0,0.0,,,,
Poland,2008,4,2,0,1.0,0.0,,,,
Romania,2008,6,7,2,0.7142857142857143,0.17984962406015037,0.6294736842105263,0.6531909952192393,0.5341923076923076,-0.023717311008712993
Russian Federation,2008,12,13,2,0.8461538461538461,0.09484265734265734,0.6164772727272727,0.5692529859712723,0.4844607843137255,0.04722428675600043
SCAR,2008,9,9,0,1.0,0.0,,,,
South Africa,2008,9,9,1,0.8888888888888888,0.05050505050505051,0.4545454545454546,0.602722677744838,0.3846153846153846,-0.14817722319938342
Spain,2008,9,9,3,0.6666666666666666,0.19444444444444445,0.5833333333333334,0.5804411962642946,0.4791666666666667,0.0028921370690387915
Sweden,2008,10,10,0,1.0,0.0,,,,
UNEP,2008,6,5,0,1.0,0.0,,,,
Ukraine,2008,5,7,3,0.5714285714285714,0.23523809523809525,0.5488888888888889,0.6483584813653779,0.539341552126035,-0.09946959247648901
United Kingdom,2008,18,17,2,0.8823529411764706,0.07381221719457014,0.6274038461538461,0.5469317055655725,0.4375,0.08047214058827368
United States,2008,8,10,2,0.8,0.10164473684210526,0.5082236842105263,0.6051570355783411,0.5,-0.09693335136781478
Uruguay,2008,10,10,2,0.8,0.11244019138755981,0.562200956937799,0.6261475782535674,0.5227272727272727,-0.06394662131576834
Venezuela,2008,1,2,1,0.5,0.27586206896551724,0.5517241379310345,0.7615517241379312,0.5172413793103448,-0.20982758620689668
ACAP,2009,1,2,1,0.5,0.3125,0.625,0.8680538666686327,0.7119047619047619,-0.2430538666686327
ASOC,2009,15,14,1,0.9285714285714286,0.03896103896103896,0.5454545454545454,0.5712598418595922,0.48,-0.025805296405046807
ATS,2009,9,10,1,0.9,0.048,0.48,0.6158610123995786,0.4482758620689655,-0.1358610123995786
Argentina,2009,11,11,1,0.9090909090909091,0.045454545454545456,0.5,0.5700527960078603,0.3846153846153846,-0.0700527960078603
Australia,2009,14,14,1,0.9285714285714286,0.04761904761904762,0.6666666666666667,0.5651670806400817,0.4,0.10149958602658504
Belarus,2009,2,2,0,1.0,0.0,,,,
Belgium,2009,10,10,2,0.8,0.13125,0.65625,0.6267150007689101,0.5137637147335423,0.02953499923108993
Brazil,2009,7,10,4,0.6,0.22553759398496237,0.563843984962406,0.5993349443584244,0.5199858058608059,-0.03549095939601843
Bulgaria,2009,2,4,2,0.5,0.3229166666666667,0.6458333333333334,0.7216088744835375,0.6051834130781499,-0.07577554115020413
CCAMLR,2009,2,2,0,1.0,0.0,,,,
COMNAP,2009,13,11,0,1.0,0.0,,,,
Canada,2009,1,2,1,0.5,0.3076923076923077,0.6153846153846154,0.8100663129973475,0.5163793103448275,-0.19468169761273213
Chile,2009,11,9,0,1.0,0.0,,,,
China,2009,10,9,0,1.0,0.0,,,,
Czechia,2009,5,3,0,1.0,0.0,,,,
Ecuador,2009,8,9,1,0.8888888888888888,0.04273504273504273,0.3846153846153846,0.619878687298787,0.4375,-0.23526330268340245
Finland,2009,5,5,2,0.6,0.2137651821862348,0.534412955465587,0.6490153257119735,0.5129048582995952,-0.11460237024638653
France,2009,12,12,1,0.9166666666666666,0.04,0.48,0.5857928797848889,0.4787272727272727,-0.10579287978488894
Germany,2009,12,12,2,0.8333333333333334,0.10020833333333334,0.6012500000000001,0.5812786593395306,0.4623760026737968,0.01997134066046946
IAATO,2009,8,7,0,1.0,0.0,,,,
IHO,2009,4,3,0,1.0,0.0,,,,
IPY-IPO,2009,1,1,0,1.0,0.0,,,,
IUCN,2009,3,3,0,1.0,0.0,,,,
India,2009,10,9,0,1.0,0.0,,,,
Italy,2009,6,7,1,0.8571428571428571,0.0625,0.4375,0.6046171718578919,0.4375,-0.16711717185789188
Japan,2009,8,8,0,1.0,0.0,,,,
Korea (ROK),2009,7,6,1,0.8333333333333334,0.08,0.48,0.6199282506317922,0.47058823529411764,-0.13992825063179226
Netherlands,2009,7,6,0,1.0,0.0,,,,
New Zealand,2009,16,14,0,1.0,0.0,,,,
Norway,2009,13,13,2,0.8461538461538461,0.08633674018289403,0.5611888111888111,0.5913734929916677,0.46703743315508023,-0.030184681802856606
Peru,2009,8,8,1,0.875,0.078125,0.625,0.621527677342941,0.3846153846153846,0.0034723226570589905
Poland,2009,2,2,0,1.0,0.0,,,,
Romania,2009,7,8,1,0.875,0.0673076923076923,0.5384615384615384,0.6008042292326548,0.4375,-0.062342690771116316
Russian Federation,2009,13,14,2,0.8571428571428571,0.08482142857142858,0.59375,0.5640400720947321,0.4684029749830967,0.02970992790526794
SCAR,2009,9,10,2,0.8,0.10714285714285714,0.5357142857142857,0.6018726268627017,0.5203841991341991,-0.06615834114841601
