specification,outcome,horizon_meetings,predictor,coefficient_per_sd,se_two_way_cluster,rate_or_odds_ratio_per_sd,ci_low_per_sd,ci_high_per_sd,contrast_ratio,contrast_ci_low,contrast_ci_high,contrast,n_topic_meetings,n_events,n_topics,n_meetings,fixed_effects,clustered_by
quiet_period_onset_hard_output,onset_after_8_quiet_meetings,8,effective_meetings,1.4257182298191822,0.6012189483672863,4.160845212923342,1.2806004775572617,13.519152295594052,1.9939655655564823,1.1271820678880557,3.52729056812838,effective meetings: 1 to 2,296,37,36,24,concern and ATCM meeting,concern and ATCM meeting
quiet_period_onset_hard_output,onset_after_8_quiet_meetings,8,returning_activation_share,-1.3905718804494336,0.6122628582786654,0.24893290405644608,0.07497451054016438,0.8265154420551943,0.26075371395661123,0.08174276429890813,0.831786151659107,returning activation share: +25 percentage points,296,37,36,24,concern and ATCM meeting,concern and ATCM meeting
quiet_period_onset_hard_output,onset_after_8_quiet_meetings,8,nearby,-0.46657595717142614,0.45379725511161506,0.6271459707874413,0.25768468898609853,1.5263307657993617,0.7436143099643365,0.422761554636963,1.3079766500021044,per doubling of count + 1,296,37,36,24,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_hard_output,outcome_count_hard,10,any_attention,0.3667788107278893,0.1948520627259796,1.4430786902863804,0.9849826696635511,2.114226138689307,2.5451985967997217,0.9621930244080895,6.732574164249791,first focal paper: none to one,1665,326,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_hard_output,outcome_count_hard,10,positive_log_papers,0.3983748840858893,0.16301869242255074,1.4894022784731749,1.0820509271659715,2.050106045314469,1.1773706589731945,1.0328500115979862,1.3421132333302643,per doubling of papers after the first,1665,326,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_hard_output,outcome_count_hard,10,nearby,-0.23734545538128735,0.18809619427796115,0.788718773804836,0.5455209899034804,1.1403361477663192,0.8893454140567773,0.7412448076604083,1.0670365003975546,per doubling of count + 1,1665,326,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_hard_output,outcome_count_hard,10,outcomes,0.44099482118571914,0.12446750886781266,1.554252653135627,1.2177909293874463,1.9836749079698297,1.3774933702383307,1.1538406435013553,1.6444974405586763,per doubling of count + 1,1665,326,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_high_confidence_hard_output,outcome_count_high_confidence,10,any_attention,0.8814496711689381,0.471347491025648,2.4143972527463204,0.9584945416025611,6.081739478998619,9.441432409995008,0.8976513044246164,99.3043128363103,first focal paper: none to one,1665,242,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_high_confidence_hard_output,outcome_count_high_confidence,10,positive_log_papers,0.5147186556070528,0.22140807245786812,1.6731676992211661,1.0841094142617689,2.582294843019495,1.23487535711863,1.0336549172514655,1.4752671536393274,per doubling of papers after the first,1665,242,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_high_confidence_hard_output,outcome_count_high_confidence,10,nearby,-0.2673714405672267,0.24387967161325602,0.765388722238087,0.4745560246765816,1.2344588745417324,0.8762489314230318,0.691922551878994,1.1096793820853568,per doubling of count + 1,1665,242,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_high_confidence_hard_output,outcome_count_high_confidence,10,outcomes,0.5581513943935966,0.10696807552324754,1.7474391867786037,1.4169319936514675,2.1550390034036937,1.4998251583615887,1.2879968473245282,1.74649146876955,per doubling of count + 1,1665,242,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_soft_output,outcome_mass,10,any_attention,0.10965527908100361,0.07198279938629303,1.1158933323740103,0.9690578116590942,1.284977959266304,1.322202474057692,0.9230639592404873,1.8939309295996631,first focal paper: none to one,1665,1665,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_soft_output,outcome_mass,10,positive_log_papers,0.218646311210912,0.11841321695729606,1.2443910716730389,0.9866463674981442,1.5694672278439084,1.0937558884203407,0.994504967164959,1.2029119843055922,per doubling of papers after the first,1665,1665,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_soft_output,outcome_mass,10,nearby,-0.03850115086271222,0.12059168366241874,0.9622305973438653,0.7596778244010192,1.2187899827071609,0.9811568323096991,0.8730124265115655,1.102697625318681,per doubling of count + 1,1665,1665,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_soft_output,outcome_mass,10,outcomes,0.380025614692552,0.09210334714051056,1.4623220458841222,1.2207959380988536,1.751632438430975,1.3178314387312138,1.1559076834450146,1.5024380629882652,per doubling of count + 1,1665,1665,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_any_hard_output,any_hard_output,10,any_attention,0.5146054477610418,0.16872580629625542,1.67297829423119,1.20189907386883,2.328695007609397,3.7088891664064394,1.5974556754032077,8.611105184633674,first focal paper: none to one,1665,326,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_any_hard_output,any_hard_output,10,positive_log_papers,0.1765024959077636,0.1795125710149862,1.1930374044672016,0.8391698553180177,1.6961265224647986,1.0750249473347646,0.9306534834571588,1.2417926305922575,per doubling of papers after the first,1665,326,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_any_hard_output,any_hard_output,10,nearby,-0.03761385945749434,0.1896090305658447,0.9630847551701363,0.6641497954664547,1.3965708518959705,0.9815870659300616,0.8169279561109495,1.1794346867354966,per doubling of count + 1,1665,326,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_any_hard_output,any_hard_output,10,outcomes,0.18334217236435157,0.11482305118902848,1.2012253638908421,0.9591469263451065,1.5044018129246526,1.1424205786071264,0.9701622497501663,1.3452644428920355,per doubling of count + 1,1665,326,45,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_excluding_site_administration,outcome_count_hard,10,any_attention,0.4561267618992121,0.21615978741121702,1.5779503560733017,1.0329859393497982,2.410417442660563,3.095163974144248,1.0837080866252926,8.840055864742151,first focal paper: none to one,1517,228,41,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_excluding_site_administration,outcome_count_hard,10,positive_log_papers,0.26946026010968654,0.21102598735336817,1.3092576014388342,0.8657572901622786,1.979949214870678,1.1170418794222288,0.942507306731407,1.3238969623592896,per doubling of papers after the first,1517,228,41,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_excluding_site_administration,outcome_count_hard,10,nearby,-0.20279028197353777,0.22374049407450575,0.8164494476393329,0.5265959881449671,1.2658465228699496,0.9058806389771452,0.731539061849215,1.1217715838703732,per doubling of count + 1,1517,228,41,37,concern and ATCM meeting,concern and ATCM meeting
attention_hurdle_excluding_site_administration,outcome_count_hard,10,outcomes,0.22175415128902173,0.129247914826494,1.248264455930198,0.9689214224416839,1.608142947249671,1.2125807436863294,0.9729306319872248,1.5112609384655475,per doubling of count + 1,1517,228,41,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_hard_output,outcome_count_hard,10,papers,0.2594521106958169,0.1455090116911504,1.2962197071654498,0.9745830385541003,1.7240044847659381,1.158816734846751,0.9854799347868098,1.3626418738311372,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_hard_output,outcome_count_hard,10,effective_meetings,0.24039126810878178,0.09539112801074655,1.271746646893166,1.0548775113562703,1.5332012641018156,1.101829598352883,1.021785016263057,1.188144711934125,effective meetings: 1 to 2,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_hard_output,outcome_count_hard,10,returning_activation_share,-0.07100405352837989,0.11049313352308898,0.93145811642803,0.7500836125739719,1.1566900117739753,0.9288488240410773,0.7416098813767532,1.1633611681667873,returning activation share: +25 percentage points,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_hard_output,outcome_count_hard,10,nearby,-0.1852973671808389,0.12352749693697915,0.8308571774567404,0.6521952744691489,1.0584615932601888,0.8674179317055575,0.7203045637474608,1.0445773997735546,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_hard_output,outcome_count_hard,10,outcomes,0.46455128709693727,0.12458370531026808,1.5912999918253903,1.2465344047564904,2.0314205964320395,1.3965205929117284,1.1716704952143897,1.6645206774364234,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_soft_output,outcome_mass,10,papers,0.11301289279716144,0.0986912525449641,1.1196463682290483,0.9227269083604357,1.3585904762612744,1.0663106126561097,0.9553388652744588,1.1901727899831591,per doubling of count + 1,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_soft_output,outcome_mass,10,effective_meetings,0.11831277964767546,0.07859246198050956,1.1255961198717228,0.9649022811437012,1.3130517460986195,1.048883751680679,0.98569077198465,1.116128055378476,effective meetings: 1 to 2,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_soft_output,outcome_mass,10,returning_activation_share,0.03530513726147878,0.08588853295688316,1.0359357631790314,0.8754332368476161,1.2258649320851915,1.0373817320022436,0.870844026907699,1.2357676284619419,returning activation share: +25 percentage points,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_soft_output,outcome_mass,10,nearby,-0.08911905554736266,0.09593081057498953,0.9147366626172933,0.7579457663318488,1.1039617860598687,0.9338795199185346,0.8083699381152568,1.0788760400426034,per doubling of count + 1,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
volume_temporal_actor_soft_output,outcome_mass,10,outcomes,0.3998005863598277,0.09151432839873798,1.4915272371076442,1.2466157786971284,1.7845542604626807,1.3330000439780392,1.1717254840330766,1.516472195457767,per doubling of count + 1,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_hard_output,outcome_count_hard,10,papers,0.24147402180409067,0.15364178576153215,1.2731243810133415,0.9420811342963012,1.7204947965987176,1.1470411933062177,0.9666719110641215,1.361065201214974,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_hard_output,outcome_count_hard,10,effective_meetings,0.21305406386266454,0.10997039117120538,1.237451550845858,0.9975151894324048,1.5351007753196566,1.0897457827662127,0.9989969017370106,1.1887382923729737,effective meetings: 1 to 2,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_hard_output,outcome_count_hard,10,latest_attention_lag,-0.10476196375112914,0.17027420599278353,0.9005388579671715,0.6450035827846005,1.2573112093543852,0.9495996431640223,0.8053636763668491,1.1196674356672744,attention is one meeting farther in the past,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_hard_output,outcome_count_hard,10,returning_activation_share,-0.06982703638354033,0.10993969109792838,0.932555104060747,0.7517820449122967,1.1567967444755956,0.9299859835315875,0.7433555481144531,1.1634727577657777,returning activation share: +25 percentage points,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_hard_output,outcome_count_hard,10,nearby,-0.16816126629142086,0.13765893363314904,0.845217518598691,0.6453433513084832,1.1069962250291145,0.8789030412687737,0.7144886430139528,1.0811516229186793,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_hard_output,outcome_count_hard,10,outcomes,0.4658947329569332,0.12552005246171682,1.5934392538810422,1.2459215166411852,2.037888118871132,1.397870081030486,1.1712563007989165,1.6683289234878158,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_soft_output,outcome_mass,10,papers,0.0946730794357266,0.09756868199184253,1.0992994127904239,0.9079540228702828,1.3309695959505874,1.0552582098909529,0.9466192245304472,1.1763651748089354,per doubling of count + 1,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_soft_output,outcome_mass,10,effective_meetings,0.08822208241569016,0.0873153355728308,1.0922306603189904,0.9204284826916677,1.2961004985984201,1.0362289764124801,0.9671054948050709,1.1102930314477066,effective meetings: 1 to 2,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_soft_output,outcome_mass,10,latest_attention_lag,-0.08795229341081283,0.08712129551281383,0.9158045655933803,0.7720468589976567,1.0863304378319163,0.9575121514158256,0.8801086562136188,1.0417231027511122,attention is one meeting farther in the past,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_soft_output,outcome_mass,10,returning_activation_share,0.036685054269893845,0.08436026922388551,1.0373662553114877,0.8792719236854881,1.2238861706721635,1.0388708562288274,0.8748137977607021,1.2336941400378292,returning activation share: +25 percentage points,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_soft_output,outcome_mass,10,nearby,-0.06997979471971078,0.10540108266388752,0.9324126593747472,0.7583836273069525,1.1463767624434815,0.9477007092042286,0.8087283764370137,1.1105541247150088,per doubling of count + 1,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_soft_output,outcome_mass,10,outcomes,0.40061379715344747,0.09225204500866217,1.4927406564718295,1.2458272772124055,1.7885903674141839,1.3337796084912446,1.1711926080023631,1.5189372199516717,per doubling of count + 1,1348,1348,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_any_hard_output,any_hard_output,10,papers,0.003056856651407508,0.16400377130416474,1.003061533602076,0.7273186894623196,1.383344680632291,1.001738164312811,0.8345326500630782,1.2024446853756434,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_any_hard_output,any_hard_output,10,effective_meetings,0.007018119207753158,0.1505931574439818,1.007042803919321,0.7496532824687361,1.3528056671558457,1.0028350688940553,0.8902656661821456,1.129638279454872,effective meetings: 1 to 2,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_any_hard_output,any_hard_output,10,latest_attention_lag,-0.20279793094290485,0.10344839326165038,0.816443202666402,0.6666055537162155,0.999960920613549,0.904738439162939,0.8185674345963517,0.9999807086176491,attention is one meeting farther in the past,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_any_hard_output,any_hard_output,10,returning_activation_share,0.03125719109841862,0.11847414947667877,1.0317508268941655,0.817951576245223,1.3014337275115817,1.0330257331052326,0.8114833876800503,1.3150511537992857,returning activation share: +25 percentage points,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_any_hard_output,any_hard_output,10,nearby,0.018526880025838022,0.12939097962336615,1.0186995674722499,0.7905080491464817,1.3127618496593616,1.0143228476561195,0.8348968246205163,1.2323089619425256,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_any_hard_output,any_hard_output,10,outcomes,0.21466252670513014,0.11338397509052484,1.2394435472814027,0.9924585163008542,1.5478937221712716,1.1668749315007054,0.9945723715307997,1.3690276793724614,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_excluding_site_administration,outcome_count_hard,10,papers,0.07382954539437607,0.2356775988890988,1.0766232744591555,0.6783454900881567,1.7087423621796571,1.0429085648683283,0.8018355800082236,1.3564604786738963,per doubling of count + 1,1206,222,41,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_excluding_site_administration,outcome_count_hard,10,effective_meetings,-0.005088565429745397,0.21202310739992522,0.9949243593871024,0.6566173462754805,1.5075362941851664,0.9979512173768607,0.8440534918628209,1.1799093799920173,effective meetings: 1 to 2,1206,222,41,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_excluding_site_administration,outcome_count_hard,10,latest_attention_lag,-0.2719223453649476,0.14950266327503,0.761913424901588,0.568389949284917,1.0213271149069427,0.878759101954681,0.7645107930273073,1.010080650673842,attention is one meeting farther in the past,1206,222,41,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_excluding_site_administration,outcome_count_hard,10,returning_activation_share,0.0399527962614743,0.17951867066870897,1.0407616451922939,0.7320519495201564,1.4796556485005927,1.0424474464442537,0.7228606227483848,1.5033280889840435,returning activation share: +25 percentage points,1206,222,41,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_excluding_site_administration,outcome_count_hard,10,nearby,-0.0721701716155579,0.1543609393681748,0.9303725593379079,0.6874833879073609,1.2590749309648896,0.9463005012979238,0.750826484880504,1.1926652253073098,per doubling of count + 1,1206,222,41,37,concern and ATCM meeting,concern and ATCM meeting
recency_adjusted_excluding_site_administration,outcome_count_hard,10,outcomes,0.2439597013410277,0.1258339215154839,1.2762928965609153,0.9973287892203061,1.6332864100767754,1.233247889033034,0.9977040143536863,1.524400357143672,per doubling of count + 1,1206,222,41,37,concern and ATCM meeting,concern and ATCM meeting
mean_lag_adjusted_hard_output,outcome_count_hard,10,papers,0.23415499274882912,0.15952507048126113,1.2638403631200612,0.9244889825777447,1.727757164826055,1.1422816150035486,0.9563748851443371,1.364326174017203,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
mean_lag_adjusted_hard_output,outcome_count_hard,10,effective_meetings,0.23200012876666734,0.09966565857122549,1.2611198912185244,1.037335532813272,1.5331812414771593,1.0981062941299398,1.0148963956703936,1.1881384527050853,effective meetings: 1 to 2,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
mean_lag_adjusted_hard_output,outcome_count_hard,10,paper_weighted_lag,-0.10915116631774638,0.08689759390868566,0.8965948723082028,0.7561840724379498,1.0630776213754842,0.9437526504007587,0.8622375657947221,1.0329740902874365,attention is one meeting farther in the past,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
mean_lag_adjusted_hard_output,outcome_count_hard,10,returning_activation_share,-0.06015617291760236,0.11251435040015442,0.9416174669535557,0.7552667357803321,1.1739474440853823,0.9393822277671146,0.7469376377202894,1.1814091636056498,returning activation share: +25 percentage points,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
mean_lag_adjusted_hard_output,outcome_count_hard,10,nearby,-0.11978332600938063,0.15578977305315442,0.8871126301284477,0.6536839630856732,1.2038980041954466,0.9121546272021777,0.721566282646268,1.1530833465152728,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
mean_lag_adjusted_hard_output,outcome_count_hard,10,outcomes,0.4741717877802951,0.12483290877363798,1.6066829718227413,1.2579699697670284,2.0520602510274775,1.406213177421863,1.1793882784914032,1.6766619919983425,per doubling of count + 1,1348,320,45,37,concern and ATCM meeting,concern and ATCM meeting
quiet_period_onset_hard_output,onset_after_10_quiet_meetings,10,papers,1.028670541788737,1.7090041351139655,2.7973444090129402,0.09817756392106444,79.70391024294952,1.75144172050754,0.282376850829166,10.86331294979359,per doubling of count + 1,227,31,33,20,concern and ATCM meeting,concern and ATCM meeting
quiet_period_onset_hard_output,onset_after_10_quiet_meetings,10,effective_meetings,0.5564148924126773,1.8379953573964514,1.7444073882931146,0.04754607642653303,64.00017341143811,1.2513366229234972,0.2930432472589642,5.343386542826005,effective meetings: 1 to 2,227,31,33,20,concern and ATCM meeting,concern and ATCM meeting
quiet_period_onset_hard_output,onset_after_10_quiet_meetings,10,returning_activation_share,-0.7000857186754053,0.9760263401633714,0.49654273898126844,0.07330713424722778,3.3633110087691627,0.5215500075635926,0.08806353024463268,3.088842902776572,returning activation share: +25 percentage points,227,31,33,20,concern and ATCM meeting,concern and ATCM meeting
quiet_period_onset_hard_output,onset_after_10_quiet_meetings,10,nearby,0.028691539909920395,0.841995299306836,1.0291071070406075,0.19757851156321757,5.36020556781363,1.0169283638593771,0.3872180277128669,2.670700285650326,per doubling of count + 1,227,31,33,20,concern and ATCM meeting,concern and ATCM meeting
