paper_id,archive_categories,category_count,primary_concern,assignment_method,conditional_information,conditional_probability,marginal_idf,runner_up,runner_up_information,information_margin,full_bundle_support,remainder_support,conditional_tie_count,collector_first_match,matches_collector_first_match
457,Site Guidelines for Visitors	Tourism and NG_Activities,2,Site Guidelines for Visitors,conditional_information,2.2374984764741592,0.1067251461988304,4.099377746034433,Tourism and NG_Activities,0.4008884410807526,1.8366100353934067,73,684,1,Site Guidelines for Visitors,True
472,Site Guidelines for Visitors	Tourism and NG_Activities,2,Site Guidelines for Visitors,conditional_information,2.2374984764741592,0.1067251461988304,4.099377746034433,Tourism and NG_Activities,0.4008884410807526,1.8366100353934067,73,684,1,Site Guidelines for Visitors,True
390,Sub glacial Lakes,1,Sub glacial Lakes,single_archive_category,5.655231412334427,0.0034991632435721893,5.655231412334427,,,,23,6573,1,Sub glacial Lakes,True
420,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
414,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
474,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
481,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
506,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
355,Waste management and disposal,1,Waste management and disposal,single_archive_category,4.801741581699302,0.008215426745778184,4.801741581699302,,,,54,6573,1,Waste management and disposal,True
439,Waste management and disposal,1,Waste management and disposal,single_archive_category,4.801741581699302,0.008215426745778184,4.801741581699302,,,,54,6573,1,Waste management and disposal,True
5882,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
7134,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
7161,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
7096,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
7098,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
7099,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
7102,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
7104,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
7141,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
7165,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
7112,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7114,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7115,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7131,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7140,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7144,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7164,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7184,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7190,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7198,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7217,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
7157,Drilling,1,Drilling,single_archive_category,5.35673842377843,0.004716263502205994,5.35673842377843,,,,31,6573,1,Drilling,True
7103,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7124,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7126,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7145,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7147,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7160,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7162,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7175,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7177,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7186,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7188,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7207,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
7139,Emergency report and contingency planning,1,Emergency report and contingency planning,single_archive_category,4.87870262283543,0.007606876616461281,4.87870262283543,,,,50,6573,1,Emergency report and contingency planning,True
7148,Emergency report and contingency planning,1,Emergency report and contingency planning,single_archive_category,4.87870262283543,0.007606876616461281,4.87870262283543,,,,50,6573,1,Emergency report and contingency planning,True
7168,Emergency report and contingency planning,1,Emergency report and contingency planning,single_archive_category,4.87870262283543,0.007606876616461281,4.87870262283543,,,,50,6573,1,Emergency report and contingency planning,True
7117,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7119,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7133,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7138,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7154,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7155,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7172,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7181,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7201,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7213,Environmental Monitoring and Reporting,1,Environmental Monitoring and Reporting,single_archive_category,3.2338975665640386,0.039403620873269436,3.2338975665640386,,,,259,6573,1,Environmental Monitoring and Reporting,True
7097,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7100,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7101,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
5885,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7121,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7128,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7136,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7137,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7151,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7170,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7173,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7194,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7196,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
7109,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7113,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7146,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7176,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7178,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7187,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7189,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7193,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7209,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7210,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
7158,Fauna and Flora_General,1,Fauna and Flora_General,single_archive_category,3.3657756107821735,0.03453521983873421,3.3657756107821735,,,,227,6573,1,Fauna and Flora_General,True
7123,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
7142,Inspections,1,Inspections,single_archive_category,4.216014649760194,0.014757340635934885,4.216014649760194,,,,97,6573,1,Inspections,True
7174,Inspections,1,Inspections,single_archive_category,4.216014649760194,0.014757340635934885,4.216014649760194,,,,97,6573,1,Inspections,True
7105,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
7120,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
7135,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
7150,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
7169,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
7192,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
7225,Liability,1,Liability,single_archive_category,4.408698993589694,0.01217100258633805,4.408698993589694,,,,80,6573,1,Liability,True
7156,Management Plans,1,Management Plans,single_archive_category,2.6704282093126257,0.06922257720979766,2.6704282093126257,,,,455,6573,1,Management Plans,True
7143,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7149,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7159,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7185,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7191,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7195,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7199,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7200,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7202,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7203,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7205,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7204,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7206,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7208,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7211,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7212,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7214,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7215,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7216,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7218,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7219,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7220,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7221,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7222,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7223,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7224,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7226,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
7061,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
7125,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
7129,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
7197,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
7227,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
7152,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
7167,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
7118,Safety and Operations in Antarctica,1,Safety and Operations in Antarctica,single_archive_category,2.8611364848736818,0.05720371215578883,2.8611364848736818,,,,376,6573,1,Safety and Operations in Antarctica,True
7179,Safety and Operations in Antarctica,1,Safety and Operations in Antarctica,single_archive_category,2.8611364848736818,0.05720371215578883,2.8611364848736818,,,,376,6573,1,Safety and Operations in Antarctica,True
7111,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
7116,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
7163,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
7171,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
7180,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
7182,Science issues,1,Science issues,single_archive_category,2.180029583545817,0.11303818652061463,2.1800295835458168,,,,743,6573,1,Science issues,True
7095,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7106,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7107,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7108,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7122,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7127,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7130,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7132,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7153,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7183,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
7166,Waste management and disposal,1,Waste management and disposal,single_archive_category,4.801741581699302,0.008215426745778184,4.801741581699302,,,,54,6573,1,Waste management and disposal,True
12722,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12726,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
13050,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12731,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12738,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12745,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12748,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12751,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12752,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12753,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12756,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12757,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12758,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12765,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12769,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12777,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12778,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12780,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12782,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12822,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
12724,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
12732,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
12734,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
12737,Climate Change	Safety and Operations in Antarctica,2,Climate Change,conditional_information,4.543294782270004,0.010638297872340425,3.458006834998207,Safety and Operations in Antarctica,3.9464244321454784,0.5968703501245254,4,376,1,Climate Change,True
12764,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
12775,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
12755,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
12728,Environmental Impact Assessment EIA Other EIA Matters,1,Environmental Impact Assessment EIA Other EIA Matters,single_archive_category,3.4016538984470754,0.03331811958010041,3.4016538984470754,,,,219,6573,1,Environmental Impact Assessment EIA Other EIA Matters,True
